,dataset_id,comfort_deviation,Q_el_HP,Q_HP,t_amb,t_indoor,t_hp,R,original_r,price
154,1/2016,0.11470132266963162,465.80933,7.180957674980164,4.86,20.89769802079353,37.559845,-0.005419215,-0.52316,16.935
155,1/2016,0.10230197920646944,857.6979,12.0,4.925000000000001,20.928887368556314,42.429634,-0.0094144195,-0.9088489,16.9525
156,1/2016,0.07111263144368607,27.64636,0.0,4.99,20.955806362774446,32.145725,-0.00036831433,-0.035556316,16.97
157,1/2016,0.04419363722555403,301.28146,4.82593309879303,4.985,20.963817059854097,35.413902,-0.0033497524,-0.32337826,17.54
158,1/2016,0.03618294014590262,721.9624,10.558831214904785,4.98,20.981349119154213,40.68134,-0.0076659364,-0.7400539,18.11
159,1/2016,0.018650880845786588,25.748846,0.0,4.975,20.992422884903352,31.538965,-9.6598684e-05,-0.00932544,18.68
160,1/2016,0.007749817480668497,839.46564,12.0,4.97,21.005443103758047,41.748985,-0.008735843,-0.8433405,19.25
161,1/2016,0.0,437.98532,6.66254997253418,4.965,21.03302239224225,37.93138,-0.004536923,-0.43798533,21.44
162,1/2016,0.0,256.24603,4.0283496379852295,4.96,21.05416879168011,35.47769,-0.002654355,-0.25624603,23.630000000000003
163,1/2016,0.0,432.38535,6.6576962023973465,4.955,21.070746396051828,37.526684,-0.004478915,-0.43238536,25.82
164,1/2016,0.0,77.03637,0.9714539051055908,4.95,21.074617997356125,32.205433,-0.00079799036,-0.077036366,28.01
165,1/2016,0.0,839.0603,12.0,4.9475,21.08355207727323,41.722694,-0.008691506,-0.8390603,28.0975
166,1/2016,0.0,767.3486,10.732553601264954,4.945,21.11801912182326,41.8117,-0.0079486715,-0.7673486,28.185000000000002
167,1/2016,0.0,895.1493,12.0,4.942500000000001,21.174430414184762,43.917862,-0.00927251,-0.8951493,28.2725
168,1/2016,0.0,31.249187,0.0,4.94,21.22115495732799,33.482918,0.0,0.0,28.36
169,1/2016,0.0,739.27014,10.307887315750122,4.9575000000000005,21.259782432770752,41.86557,-0.007657818,-0.73927015,27.91
170,1/2016,0.0,28.82374,0.0,4.975,21.28790062538872,32.773838,0.0,0.0,27.46
171,1/2016,0.0,866.2734,12.0,4.9925,21.315112163312822,42.869797,-0.008973396,-0.8662734,27.009999999999998
172,1/2016,0.0,28.084017,0.0,5.01,21.337314367528325,32.579617,0.0,0.0,26.56
173,1/2016,0.0,675.66907,9.770763158798218,5.0275,21.353754804861826,40.57251,-0.0069989986,-0.6756691,24.265
174,1/2016,0.0,26.221592,0.0,5.045,21.361889950245146,31.99338,0.0,0.0,21.97
175,1/2016,0.0,122.03926,1.952697515487671,5.0625,21.346314665142827,32.580994,-0.0012641582,-0.12203926,19.674999999999997
176,1/2016,0.0,829.0347,12.0,5.08,21.341018452983256,41.45775,-0.008587656,-0.82903475,17.38
177,1/2016,0.0,862.6362,12.0,5.0975,21.36681011251737,42.823025,-0.00893572,-0.8626362,16.9925
178,1/2016,0.0,27.79196,0.0,5.115,21.38791429591118,32.54478,0.0,0.0,16.605
179,1/2016,0.0,23.795464,0.0,5.1325,21.378344497159453,31.200247,0.0,0.0,16.2175
180,1/2016,0.0,20.526876,0.0,5.15,21.342915058395207,30.018164,0.0,0.0,15.83
181,1/2016,0.0,17.846699,0.0,5.135,21.285228506300275,28.975588,0.0,0.0,16.115
182,1/2016,0.0,783.0361,12.0,5.12,21.23975441012188,39.533348,-0.008111172,-0.78303605,16.4
183,1/2016,0.0,19.824436,0.0,5.105,21.20042955504923,29.639877,0.0,0.0,16.685
184,1/2016,0.0,78.00909,1.304550290107727,5.09,21.143000639164132,29.873987,-0.0008080664,-0.078009084,16.97
185,1/2016,0.0,782.8831,12.0,5.0725,21.100793027930273,39.47007,-0.008109588,-0.7828831,16.555
186,1/2016,0.0,19.94669,0.0,5.055,21.064361925325304,29.567305,0.0,0.0,16.14
187,1/2016,0.0,796.588,12.0,5.0375,21.03707134216609,40.02604,-0.008251552,-0.796588,15.725
188,1/2016,0.0,832.86835,12.0,5.02,21.044228152409705,41.52833,-0.008627366,-0.83286834,15.31
189,1/2016,0.0,25.099312,0.0,5.0024999999999995,21.04950423402197,31.368174,0.0,0.0,13.23
190,1/2016,0.0,835.4691,12.0,4.984999999999999,21.0573732642561,41.605957,-0.008654307,-0.8354691,11.15
191,1/2016,0.0,25.294304,0.0,4.9675,21.06315940814537,31.437994,0.0,0.0,9.07
192,1/2016,0.0,837.71594,12.0,4.95,21.071366753023995,41.668983,-0.00867758,-0.8377159,6.99
193,1/2016,0.0,25.510406,0.0,4.8375,21.07584471606935,31.4951,0.0,0.0,5.24
194,1/2016,0.0,843.7302,12.0,4.725,21.0811748210135,41.720814,-0.00873988,-0.8437302,3.49
195,1/2016,0.0,25.767387,0.0,4.6125,21.08277565535375,31.54203,0.0,0.0,1.7400000000000002
196,1/2016,0.0,22.22208,0.0,4.5,21.05430176772118,30.282581,0.0,0.0,-0.01
197,1/2016,0.0,824.7935,12.0,4.385,21.031156049371372,40.653534,-0.008543722,-0.8247935,0.05
198,1/2016,0.0,213.29396,3.418859839439392,4.27,21.016924330645935,33.86968,-0.0022094308,-0.21329395,0.11000000000000001
